"sd.error","r2","waic","waic.dof","log.l","mu.coef","se.coef","CI.coef.1","CI.coef.2","t.stat","n.stars","ESS","rank"
"X.250",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0468573789143468,0.38037552607835,-0.783496288678881,0.700058334692219,-0.123187155066057,0,10000,961
"X.251",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0379467987620807,0.371780017273339,-0.791095079031052,0.686268578916456,-0.102067881540233,0,9989,992
"X.252",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.022968548065588,0.391366034670831,-0.758499599782464,0.798126559633293,0.0586881487682147,0,9748,947
"X.253",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0541014562381069,0.390671153182255,-0.715237234530468,0.824921150694688,0.138483365862613,0,9733,929
"X.254",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0297118357226231,0.386614206973632,-0.740923387670337,0.805235135273879,0.0768513810064142,0,9928,972
"X.255",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00404289291180341,0.391271543853809,-0.785949717243001,0.783505061304762,-0.0103327036563486,0,10000,950
"X.256",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0271444680407411,0.398769680569761,-0.814644791020944,0.76581958169728,-0.0680705413760575,0,9986,955
"X.257",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00405119518393418,0.379348165655745,-0.75544958209034,0.752382699678605,0.0106793588336753,0,9749,992
"X.258",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0791828075292477,0.383932745916697,-0.665474153887336,0.858222180762041,0.206241349224294,0,10000,977
"X.259",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.116241448609417,0.395242988107823,-0.652115459001996,0.906630642722525,0.294101229134788,0,9509,815
"X.260",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0702880342238052,0.383100574512015,-0.682460625011662,0.829839160921751,0.18347149260566,0,9892,985
"X.261",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0379972440378437,0.388807179250223,-0.737906673684403,0.794515500403058,0.0977277325771551,0,10000,947
"X.262",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.035664732469107,0.392594606962729,-0.742444742186961,0.804027192534884,0.0908436637604978,0,10000,955
"X.263",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00782872090837497,0.402901191403606,-0.790646523259869,0.81782221595905,0.019430870584179,0,10000,936
"X.264",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0483281379581903,0.394697624412653,-0.820894927160729,0.720759338062413,-0.12244344776614,0,9364,941
"X.265",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0232263448224509,0.398323621399824,-0.809112387289163,0.771183779300233,-0.0583102371404105,0,10000,941
"X.266",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0173254764893299,0.405959264545561,-0.787462634154152,0.822100369519146,0.0426778694377734,0,9858,964
"X.267",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00570150289266051,0.398372004485471,-0.773466125531679,0.779794814257403,0.0143120069394044,0,10000,950
"X.268",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0284489884420283,0.412341129570468,-0.848912066091781,0.785184050320767,-0.068993817016661,0,10000,923
"X.269",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.024412127293827,0.38663185756984,-0.782249592856678,0.750522544941526,-0.0631404960969035,0,10000,997
"X.270",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0111856885758157,0.403407426487283,-0.797805201388147,0.806494121953122,0.0277280184780344,0,9907,934
"X.271",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00361156445901644,0.409999143528919,-0.798709278915268,0.831817498655941,0.00880871220347247,0,10000,955
"X.272",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0195222432608571,0.419057829998251,-0.843703750498181,0.809191707595137,-0.0465860362540859,0,9940,912
"X.273",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0108948543178388,0.404127624237392,-0.775154405608209,0.811149272157501,0.0269589448095708,0,10000,968
"X.274",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0236916237669804,0.396049665104629,-0.75779022822382,0.801584508252084,0.0598198303253748,0,9954,977
"X.275",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0169740512662598,0.407868017203128,-0.827050792871134,0.795085547961938,-0.0416165292455535,0,10000,931
"X.276",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0119093350951679,0.407770921158702,-0.834193423750716,0.782126844220508,-0.0292059449980566,0,9641,972
"X.277",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0152720782652423,0.394146382295734,-0.758038072699787,0.81068379526028,0.0387472242578733,0,10000,936
"X.278",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.049209697161505,0.403017929735192,-0.743610308362112,0.858913464162282,0.122102997238458,0,10000,912
"X.279",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0222024150134522,0.406021392065467,-0.784794513225126,0.819012709391053,0.0546828700342771,0,10000,941
"X.280",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00759484937598953,0.405446661607641,-0.80993400159975,0.790570201642808,-0.0187320555208794,0,9947,950
"X.281",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00806065033635021,0.412232983930388,-0.819120593783612,0.811847113628177,0.0195536278041045,0,9651,931
"X.282",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0124346400641468,0.409085501320663,-0.83913950488882,0.783620398139229,-0.0303961886305031,0,10000,923
"X.283",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0438655765259849,0.409609678801157,-0.855519606649974,0.76471222592349,-0.107091162138479,0,9583,904
"X.284",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0164003491338532,0.415389273449495,-0.840557326422704,0.808792247223427,-0.0394818792446436,0,10000,912
"X.285",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00390729907524665,0.413535699638029,-0.83112820077909,0.815201218721228,-0.00944851696882939,0,10000,961
"X.286",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0128947073679136,0.409434489714899,-0.802071380137498,0.793360044703495,-0.0314939451654219,0,9522,936
"X.287",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0184029372908457,0.419303328290946,-0.854800315709854,0.808485919451672,-0.0438893184221908,0,9804,941
"X.288",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0189687642074201,0.41566104923735,-0.838400854234638,0.79494813677244,-0.0456351737605046,0,9971,904
"X.289",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0260836827319441,0.419985093387855,-0.854907759166679,0.799752354398079,-0.0621062107741428,0,10000,899
"X.290",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00147889173331765,0.416845385569285,-0.818132536463808,0.824823421834702,-0.00354781841065106,0,10000,947
"X.291",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0351583462134554,0.420216152500033,-0.80804572394933,0.854787830208348,0.083667288856662,0,10000,941
"X.292",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0438891326110049,0.419570786488548,-0.78762299872543,0.880995346976961,0.104604834331579,0,10000,922
"X.293",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00703209558511943,0.424758780530376,-0.81005424996341,0.865376053946054,0.016555503752833,0,9704,892
"X.294",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0100570184858363,0.420947167516814,-0.821811613022439,0.842903344908764,0.0238914031543748,0,9634,923
"X.295",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00400131944101688,0.417134392062283,-0.820010095376323,0.835424635977275,0.00959239879798605,0,9472,941
"X.296",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0179074012472534,0.421399637470585,-0.870482283021635,0.813937472189447,-0.0424950561294762,0,10000,855
"X.297",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0165273963605225,0.427999958238396,-0.86162063700011,0.829140303609819,-0.0386154158251501,0,9976,855
"X.298",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.000642569934222769,0.440718284024808,-0.868148515988507,0.879967102636553,0.00145800607216605,0,9569,815
"X.299",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0105234129064073,0.439606817603512,-0.854415710530657,0.890494967099521,0.0239382386373692,0,9479,835
"X.300",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00188630259428157,0.418150025825506,-0.839696261127257,0.803674792557305,0.00451106654975724,0,9365,960
"X.301",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0111114060593538,0.43419953254874,-0.863459565864534,0.844552917798053,-0.0255905527906263,0,9386,877
"X.302",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.024140041377952,0.437072529812231,-0.886802008734473,0.84713435599655,-0.055231202446703,0,8443,815
"X.303",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0300063737925166,0.435552927457097,-0.91349398860597,0.83773869773542,-0.0688926004187455,0,10000,904
"X.304",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0281200506225055,0.436214958478449,-0.899648791315249,0.838777701206309,-0.0644637467742748,0,10000,936
"X.305",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0290724157297001,0.425975471337152,-0.856973604886801,0.82212835788852,-0.0682490370594365,0,10000,931
"X.306",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00266968289773377,0.430390768574998,-0.849738434706507,0.86401089169921,-0.00620292788010519,0,9519,912
"X.307",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.039056366072354,0.436846432178378,-0.834019010527252,0.885460444712949,0.0894052536439308,0,10000,640
"X.308",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0968346938931303,0.442486198883204,-0.772810121445874,0.991021162407773,0.218842291889629,0,10000,874
"X.309",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.11482252950461,0.443159795691943,-0.743894243871639,0.991263373766029,0.259099608359842,0,10000,750
"X.310",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.105569395165971,0.446322600982484,-0.782255543845888,0.995105913998573,0.236531591574307,0,10000,424
"X.311",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0710178092713001,0.450998696433748,-0.821501712923033,0.957004292841475,0.15746788146589,0,9696,424
"X.312",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0458868118717711,0.449345208049716,-0.849275421198123,0.921218343869768,0.10211928612955,0,10000,855
"X.313",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0216532026609241,0.441819284042235,-0.846875937928136,0.88706145160816,0.049009184168734,0,9527,936
"X.314",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00802858156891129,0.434152523111541,-0.845156608539232,0.865009409106727,0.0184925369346491,0,10000,835
"X.315",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0302134969332426,0.439077751127339,-0.904958028366761,0.81820628055779,-0.068811268290568,0,10000,923
"X.316",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0581901665111462,0.447721647168878,-0.965017953174689,0.81590906280939,-0.129969517621285,0,9951,912
"X.317",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.067183244444829,0.449109246477898,-0.960537845518416,0.812864763520429,-0.149592209404968,0,9697,912
"X.318",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0402119599943049,0.443558692416212,-0.92588757075418,0.8448092674023,-0.0906575853023123,0,9366,877
"X.319",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00256738791631055,0.443007775130215,-0.869807413776652,0.87864808619369,-0.00579535633557653,0,9468,911
"X.320",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.038227461578774,0.45179518264273,-0.851048584444658,0.932194029197013,0.0846123709313726,0,10000,786
"X.321",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0656119422456148,0.454607834035412,-0.817080013089292,0.962980982726878,0.144326466315369,0,10000,786
"X.322",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0555782330749731,0.45887281360608,-0.839991541261529,0.95328956302412,0.121119036532603,0,10000,204
"X.323",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0349298861889639,0.460457429613085,-0.855730576450294,0.952647028309509,0.075859099978721,0,10000,502
"X.324",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0133165840845834,0.454327790024786,-0.872804011563536,0.935925322931474,0.0293105206790385,0,10000,919
"X.325",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00341227144047734,0.449936948131208,-0.879887117277496,0.881845613540695,-0.00758388804175798,0,9182,750
"X.326",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00347179631868974,0.461740299771674,-0.889260497496736,0.908256951707028,0.00751893720432568,0,10000,786
"X.327",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0133203969438242,0.463574932347128,-0.894614118571457,0.90912343111408,0.028734075150228,0,10000,877
"X.328",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00546512887510795,0.464539350788075,-0.921211952329415,0.94215329341279,0.0117646198666196,0,10000,750
"X.329",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00452742540450387,0.460637361411011,-0.909487072747334,0.908796213963997,-0.00982861092863938,0,10000,700
"X.330",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00995323028356309,0.460398820627681,-0.900015327450619,0.917594703216343,0.0216187136839174,0,10000,855
"X.331",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0121510950371696,0.459341904673783,-0.882678978925727,0.931642372602186,0.0264532691520909,0,10000,899
"X.332",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00352296792143965,0.462131111071708,-0.914732714300633,0.918696707274911,0.00762330827126031,0,9737,919
"X.333",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0231011449765204,0.457381866357122,-0.887613140343131,0.928710793538058,0.050507347745359,0,10000,892
"X.334",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00730002286382676,0.4514578118497,-0.880452459666047,0.912275303312716,0.0161698893500532,0,9708,899
"X.335",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00243813734741635,0.461056124712354,-0.910792503496594,0.895359585951386,-0.00528815737766735,0,9604,640
"X.336",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00189099050090112,0.461786665589361,-0.920154173061584,0.935249660525476,0.00409494392499992,0,10000,921
"X.337",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0119827312540478,0.458588299752546,-0.949278979353275,0.882640564341418,-0.02612960527016,0,10000,899
"X.338",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0361944383691713,0.468414536176679,-0.953892464373869,0.885848935582756,-0.077270100677489,0,10000,575
"X.339",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0230080014725362,0.466845916325623,-0.954365176846251,0.912581968997622,-0.0492839300247583,0,9608,855
"X.340",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00688105047136369,0.467672160709848,-0.926460875720283,0.909568711201344,-0.0147134062051489,0,10000,892
"X.341",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00286824716797748,0.463674921573294,-0.907577320358772,0.924843290354237,0.00618590101497242,0,10000,786
"X.342",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.000345548154557076,0.466762010454741,-0.899166770226422,0.927796120526934,0.000740309080039373,0,10000,575
"X.343",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0050872095058802,0.463421560194688,-0.916906253687581,0.909496189033369,0.0109774985517355,0,9599,786
"X.344",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00939991372812357,0.459632259616692,-0.932415696911933,0.894071897815959,-0.0204509442743696,0,9638,640
"X.345",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0232182593421438,0.468690808158685,-0.964988231980526,0.898219219203426,-0.0495385421219585,0,10000,640
"X.346",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.029923365238059,0.461438993770409,-0.927014114136003,0.882087409316865,-0.0648479336207713,0,10000,502
"X.347",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0303110059204285,0.459050321920754,-0.925953648879618,0.874598389973919,-0.066029810835556,0,10000,786
"X.348",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.03858397961705,0.461034492044403,-0.952339185845735,0.868516059132963,-0.0836900064590695,0,9577,835
"X.349",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0394817815766311,0.456840745080109,-0.94657460222269,0.845846849860495,-0.0864235119170638,0,10000,904
"X.350",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0487799383159922,0.462072442371728,-0.968588154354059,0.870085026143224,-0.105567728873019,0,10000,502
"X.351",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0460665491659902,0.461952426313894,-0.966055627980242,0.859747726400509,-0.0997214140286563,0,9959,750
"X.352",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0283203272255054,0.47068575581733,-0.948650797112396,0.901391260572614,-0.0601682266256986,0,10000,640
"X.353",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0330127423784698,0.467279327607905,-0.949741082199657,0.88057161418645,-0.070648839843758,0,9837,640
"X.354",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0211332223096812,0.472240627817187,-0.954537850174456,0.90937088566693,-0.0447509618292779,0,10000,700
"X.355",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0164369976246724,0.467137902217873,-0.947889420436218,0.90704483854783,-0.035186606667181,0,9715,877
"X.356",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0102689730026815,0.458127909797602,-0.919082697708233,0.896456288301493,-0.022415078372366,0,9868,923
"X.357",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0146103815102965,0.46544501701879,-0.927957097383735,0.898725362128738,-0.0313901341212698,0,9841,855
"X.358",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00564243120581518,0.472836180939536,-0.923615321596597,0.944863518421825,-0.011933162971166,0,10000,640
"X.359",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0137097767494251,0.474624685195837,-0.948933759711423,0.921635403237567,-0.0288855113883682,0,9991,502
"X.360",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00251762610048303,0.473432907309329,-0.91734356562477,0.933688976613601,-0.00531780968668085,0,10000,640
"X.361",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00923307039814633,0.465756727349563,-0.90810642034028,0.933720323180258,0.019823804694541,0,10000,812
"X.362",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0159231702947207,0.471647115316413,-0.925579149401521,0.938223848279462,0.0337607710884404,0,10000,877
"X.363",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.00337540788341047,0.468966042992831,-0.916798458901417,0.939451118969359,0.00719755285877291,0,9696,700
"X.364",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.00386035090977671,0.470042736123464,-0.927001256870369,0.924262399467577,-0.00821276580426237,0,10000,502
"X.365",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0151760312830144,0.467184408010503,-0.929039067612483,0.895120558231943,-0.0324840277689087,0,9491,640
"X.366",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.015870320832443,0.466371192691466,-0.933757648241182,0.911975927812003,-0.0340293763447396,0,9503,575
"X.367",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0104547613567195,0.467877865260968,-0.928301932727702,0.930538775243365,-0.0223450650970381,0,8763,502
"X.368",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0130662201449193,0.46429089453502,-0.902442664361624,0.940535816605419,0.0281423140076974,0,9720,835
"X.369",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0272549252647317,0.469154513293031,-0.901477270291286,0.949624313511813,0.0580937079202914,0,9918,640
"X.370",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0365776549636033,0.464049347912476,-0.891612499173078,0.944376645442207,0.0788227698802891,0,10000,877
"X.371",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0413123862475069,0.473563673740214,-0.905107793404106,0.978895101954295,0.0872372365921164,0,10000,640
"X.372",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0386281431091732,0.474947429960435,-0.896363383307289,0.975120157789532,0.0813314077989453,0,9763,502
"X.373",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0321394699538323,0.479247625284408,-0.903956996660883,0.973489661927864,0.0670623457649044,0,10000,156
"X.374",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0266713488675328,0.483631657850865,-0.916119973533273,0.981828807833833,0.0551480624449884,0,10000,334
"X.375",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,-0.0014806226821819,0.470836283558372,-0.93007946247455,0.919412176674571,-0.00314466563832339,0,9755,502
"X.376",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0035645803241495,0.471571170250272,-0.9329475511444,0.946385917022966,0.00755894454331827,0,9643,877
"X.377",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0169230423594036,0.472798562402931,-0.917636272793657,0.957754400810529,0.0357933456341209,0,10000,815
"X.378",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0261773541167336,0.470169463489661,-0.912469712166774,0.956811426900883,0.0556764233951774,0,10000,835
"X.379",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0369285594830876,0.475383702048807,-0.904880334204975,0.953410249714776,0.077681585052102,0,10000,640
"X.380",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0399670737307406,0.477824347976112,-0.902433051729496,0.974668650878298,0.08364386180827,0,9524,640
"X.381",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.054386674938106,0.470841651552953,-0.883149093562744,0.979846037588246,0.115509481284685,0,10000,700
"X.382",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.06263803076316,0.482700088830467,-0.889004695876387,1.02726959079908,0.129765939995838,0,9929,264
"X.383",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0650237246061811,0.480689975068718,-0.867917852023533,1.02476960336354,0.135271646963067,0,9749,264
"X.384",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0754008964584267,0.479714211529617,-0.873877858624195,1.01539395159691,0.157178784047284,0,10000,502
"X.385",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0740746985498516,0.485355989395925,-0.878299714116852,1.04404699948201,0.152619314829194,0,10000,575
"X.386",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0660854538025128,0.485265624467806,-0.883811621346785,1.02685787493675,0.13618408242906,0,9622,334
"X.387",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0620833323279191,0.479219561440486,-0.89018952365754,1.00542341638241,0.129550914285099,0,10000,693
"X.388",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0605025741956869,0.479527306219031,-0.875899065395503,0.991511362371624,0.126171280365109,0,9757,106
"X.389",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0532092232711991,0.471131348567489,-0.870582548102028,0.99289452746912,0.112939254483884,0,10000,855
"X.390",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0496063456765727,0.479493543623351,-0.90515375318088,0.996042811876134,0.10345571141942,0,10000,54
"X.391",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0392131208453439,0.478216839686058,-0.909550907021555,0.984540907350483,0.0819986198543044,0,10000,575
"X.392",3.57128720990781e-05,0.999999986708807,-357.44017399255,47.3097639334369,382.152502122419,0.0380639979321912,0.479382442923841,-0.889688454986055,0.994134788252015,0.0794021526946874,0,9667,750
